"","X1","probs","quinteto","Year","Player","Pos"
"1707",447,0.000569944680524217,0,2017,"Norman Powell","SG"
"1708",217,0.000567307058280322,0,2017,"Joe Harris","SG"
"1709",587,0.000554452714526087,0,2017,"James Young","SG"
"1710",342,0.000545733089194716,0,2017,"Jarell Martin","PF"
"1711",592,0.0005454640030309,0,2017,"Tyler Zeller","C"
"1712",124,0.000525949430962365,0,2017,"Deyonta Davis","C"
"1713",384,0.00051525613309918,0,2017,"Shabazz Muhammad","SF"
"1714",439,0.000513809935478205,0,2017,"Miles Plumlee","C"
"1715",519,0.000509354834154867,0,2017,"Hollis Thompson","SG"
"1716",490,0.000499574116893528,0,2017,"Pascal Siakam","PF"
"1717",54,0.000498691559459939,0,2017,"Tarik Black","C"
"1718",518,0.000488718572908011,0,2017,"Lance Thomas","PF"
"1719",552,0.00048594656365377,0,2017,"Taurean Waller-Prince","SF"
"1720",52,0.000464580390749574,0,2017,"Bismack Biyombo","C"
"1721",389,0.000461690089332156,0,2017,"Shabazz Napier","PG"
"1722",547,0.000447702891474302,0,2017,"Sasha Vujacic","SG"
"1723",206,0.000414720411916586,0,2017,"Jeff Green","PF"
"1724",133,0.000406984503660689,0,2017,"Boris Diaw","PF"
"1725",378,0.000406071280054873,0,2017,"Anthony Morrow","SG"
"1726",139,0.000403666331722862,0,2017,"Jared Dudley","PF"
"1727",163,0.000374299443782073,0,2017,"Raymond Felton","PG"
"1728",122,0.000373989108284395,0,2017,"Troy Daniels","SG"
"1729",235,0.000369834707248461,0,2017,"Buddy Hield","SG"
"1730",345,0.000362463262528994,0,2017,"James Michael","PF"
"1731",157,0.000351327376425362,0,2017,"Dante Exum","PG"
"1732",127,0.000349844483362528,0,2017,"Sam Dekker","SF"
"1733",40,0.000341209200098904,0,2017,"Aron Baynes","C"
"1734",50,0.000336657651013767,0,2017,"Davis Bertans","PF"
"1735",292,0.000332766282616633,0,2017,"Terrence Jones","PF"
"1736",6,0.000331621371426054,0,2017,"Arron Afflalo","SG"
"1737",395,0.000331430906758053,0,2017,"Andrew Nicholson","PF"
"1738",442,0.000329042414124658,0,2017,"Jakob Poeltl","C"
"1739",78,0.000328907039351677,0,2017,"Trey Burke","PG"
"1740",353,0.000326032671931751,0,2017,"K.J. McDaniels","SF"
"1741",474,0.000317322895427304,0,2017,"Brandon Rush","SG"
"1742",15,0.000316255838928659,0,2017,"Justin Anderson","SF"
"1743",330,0.000314954573690105,0,2017,"Kevon Looney","C"
"1744",328,0.000308939547920509,0,2017,"Shaun Livingston","PG"
"1745",500,0.000307683184324438,0,2017,"Nik Stauskas","SG"
"1746",10,0.000300645733287526,0,2017,"Lavoy Allen","PF"
"1747",289,0.000299739312489344,0,2017,"James Jones","SF"
"1748",386,0.000299707532313003,0,2017,"Jamal Murray","SG"
"1749",101,0.000286598043786816,0,2017,"Ian Clark","SG"
"1750",491,0.000285677467487028,0,2017,"Jonathon Simmons","SG"
"1751",496,0.000282662758598474,0,2017,"Jason Smith","C"
"1752",365,0.000281955402199041,0,2017,"Salah Mejri","C"
"1753",151,0.000281670530522152,0,2017,"Tyler Ennis","PG"
"1754",53,0.000281640650836439,0,2017,"Nemanja Bjelica","PF"
"1755",463,0.000281639185409695,0,2017,"Glenn Robinson","SF"
"1756",360,0.000280738561720184,0,2017,"Rodney McGruder","SG"
"1757",18,0.000279177293942716,0,2017,"Kyle Anderson","SG"
"1758",315,0.000275961375118715,0,2017,"Jake Layman","SF"
"1759",310,0.000262985073544929,0,2017,"Joffrey Lauvergne","PF-C"
"1760",531,0.000257611418080247,0,2017,"P.J. Tucker","SF"
"1761",337,0.0002569937247845,0,2017,"Trey Lyles","PF"
"1762",540,0.000251720203383842,0,2017,"Denzel Valentine","SG"
"1763",76,0.000240552110173088,0,2017,"Nicolas Brussino","SF"
"1764",47,0.000240140450811526,0,2017,"Dragan Bender","PF"
"1765",26,0.000239417663876785,0,2017,"D.J. Augustin","PG"
"1766",544,0.000235497465641093,0,2017,"Rashad Vaughn","SG"
"1767",497,0.000222538165872234,0,2017,"Tony Snell","SG"
"1768",293,0.000220658177226533,0,2017,"Tyus Jones","PG"
"1769",28,0.000215486540401755,0,2017,"Ron Baker","SG"
"1770",361,0.000206063377458869,0,2017,"Ben McLemore","SG"
"1771",221,0.000200466623167297,0,2017,"Andrew Harrison","PG"
"1772",241,0.000199134919403603,0,2017,"Solomon Hill","SF"
"1773",306,0.000195470963843296,0,2017,"Mindaugas Kuzminskas","SF"
"1774",70,0.000191084947517277,0,2017,"Aaron Brooks","PG"
"1775",340,0.000187752721462638,0,2017,"Thon Maker","C"
"1776",244,0.000186723545329835,0,2017,"Justin Holiday","SG"
"1777",489,0.000182081497655645,0,2017,"Iman Shumpert","SG"
"1778",229,0.000176234542065013,0,2017,"Juan Hernangomez","PF"
"1779",471,0.000161163182997442,0,2017,"Terry Rozier","PG"
"1780",174,0.000160936004857032,0,2017,"Langston Galloway","PG"
"1781",554,0.000158549151136624,0,2017,"C.J. Watson","PG"
"1782",30,0.000157198417620923,0,2017,"Leandro Barbosa","SG"
"1783",67,0.000148328200786784,0,2017,"Corey Brewer","SF"
"1784",479,0.000143326367558811,0,2017,"Tomas Satoransky","SG"
"1785",98,0.000132465843100502,0,2017,"Marquese Chriss","PF"
"1786",1,0.000128249348337151,0,2017,"Alex Abrines","SG"
"1787",200,0.000128027310973946,0,2017,"Jerami Grant","SF"
"1788",128,0.00012573128099713,0,2017,"Malcolm Delaney","PG"
"1789",344,0.000108691923035873,0,2017,"Luc Mbah","SF"
"1790",473,0.000108491382258249,0,2017,"Damjan Rudez","SF"
"1791",198,0.000106224563478298,0,2017,"Jerami Grant","SF"
"1792",170,9.4950984141711e-05,0,2017,"Randy Foye","SG"
"1793",545,9.12675597834111e-05,0,2017,"Noah Vonleh","PF"
"1794",514,8.53995038948556e-05,0,2017,"Mirza Teletovic","PF"
"1795",516,8.25999185894398e-05,0,2017,"Jason Terry","SG"
"1796",561,8.04356507587158e-05,0,2017,"Isaiah Whitehead","PG"
"1797",75,7.76961834597039e-05,0,2017,"Jaylen Brown","SF"
"1798",336,7.70016103516646e-05,0,2017,"Timothe Luwawu-Cabarrot","SF"
"1799",27,7.32876391200902e-05,0,2017,"Luke Babbitt","SF"
"1800",346,7.18244003877027e-05,0,2017,"Patrick McCaw","SG"
"1801",324,6.7326227587187e-05,0,2017,"DeAndre Liggins","SG"
"1802",8,6.49172652361823e-05,0,2017,"Cole Aldrich","C"
"1803",323,6.16403180796025e-05,0,2017,"DeAndre Liggins","SG"
"1804",264,6.1253733809221e-05,0,2017,"Brandon Ingram","SF"
"1805",277,5.49161146906125e-05,0,2017,"Jonas Jerebko","PF"
"1806",272,5.3612902656197e-05,0,2017,"Richard Jefferson","SF"
"1807",100,4.83527663713396e-05,0,2017,"Semaj Christon","PG"
"1808",320,4.36414981349245e-05,0,2017,"Meyers Leonard","PF"
"1809",419,4.21514749085487e-05,0,2017,"Kelly Oubre","SF"
"1810",231,3.8157865944715e-05,0,2017,"Mario Hezonja","SF"
"1811",476,3.46774112509493e-05,0,2017,"Domantas Sabonis","PF"
"1812",284,3.3172300653566e-05,0,2017,"Wesley Johnson","SF"
"1813",282,3.13257326716341e-05,0,2017,"Stanley Johnson","SF"
"1814",66,2.11111506113358e-05,0,2017,"Corey Brewer","SF"
"1815",167,1.82676466873979e-05,0,2017,"Dorian Finney-Smith","PF"
"1816",143,1.82582273095438e-05,0,2017,"Kris Dunn","PG"
