"","isSeasonCurrent","slugSeason","yearSeason","urlSeasonBREF","nameTeam","isPlayoffTeam","winsTeam","lossesTeam","winsPythagTeam","lossesPythagTeam","marginVictoryTeam","ratioFTtoFGATeam","ratioFTtoFGAOpponent","nameArena","attendanceArenaTeam","attendancePerGameTeam","slugTeamBREF","urlBREFTeamData","idTeamNBA","urlThumbnailTeam","ageMeanMisc","ratingStrengthOfScheduleMisc","ratingSimpleSystemMisc","ortgTeamMisc","drtgTeamMisc","nrtgTeamMisc","paceTeamMisc","pctFTRateMisc","pct3PRateMisc","pctTrueShootingeTeamMisc","pctEFGTeamMisc","pctTOVTeamMisc","pctORBTeamMisc","pctEFGTeamOppMisc","pctTOVOpponentMisc","pctDRBOpponentMisc"
"1021",FALSE,"2016-17",2017,"https://www.basketball-reference.com/leagues/NBA_2017.html","Cleveland Cavaliers",TRUE,51,31,49,33,3.18,0.206,0.174,"Quicken Loans Arena",843042,20562,"CLE","https://www.basketball-reference.com/teams/CLE/2017.html",1610612739,"https://stats.nba.com/media/img/teams/logos/CLE_logo.svg",29.2,-0.31,2.87,113.6,110.3,3.3,96.2,0.275,0.399,0.58,0.547,12.6,21.9,0.516,11.4,75.8
"1022",FALSE,"2016-17",2017,"https://www.basketball-reference.com/leagues/NBA_2017.html","Boston Celtics",TRUE,53,29,48,34,2.63,0.22,0.223,"TD Garden",760690,18553,"BOS","https://www.basketball-reference.com/teams/BOS/2017.html",1610612738,"https://stats.nba.com/media/img/teams/logos/BOS_logo.svg",25.9,-0.39,2.25,111.2,108.4,2.8,96.8,0.273,0.393,0.567,0.525,12.2,21.2,0.503,12.6,75.3
"1023",FALSE,"2016-17",2017,"https://www.basketball-reference.com/leagues/NBA_2017.html","Washington Wizards",TRUE,49,33,46,36,1.8,0.199,0.213,"Verizon Center",697107,17003,"WAS","https://www.basketball-reference.com/teams/WAS/2017.html",1610612764,"https://stats.nba.com/media/img/teams/logos/WAS_logo.svg",26,-0.45,1.36,111.2,109.3,1.9,97.4,0.254,0.284,0.564,0.528,12.8,24.1,0.524,13.8,75.5
"1024",FALSE,"2016-17",2017,"https://www.basketball-reference.com/leagues/NBA_2017.html","Oklahoma City Thunder",TRUE,47,35,43,39,0.76,0.22,0.218,"Chesapeake Energy Arena",746323,18203,"OKC","https://www.basketball-reference.com/teams/OKC/2017.html",1610612760,"https://stats.nba.com/media/img/teams/logos/OKC_logo.svg",24.7,0.39,1.14,108.3,107.5,0.8,97.8,0.295,0.295,0.54,0.5,13.2,27.9,0.511,12.5,79
"1025",FALSE,"2016-17",2017,"https://www.basketball-reference.com/leagues/NBA_2017.html","Memphis Grizzlies",TRUE,43,39,42,40,0.49,0.219,0.256,"FedEx Forum",677314,16520,"MEM","https://www.basketball-reference.com/teams/MEM/2017.html",1610612763,"https://stats.nba.com/media/img/teams/logos/MEM_logo.svg",29.5,0.47,0.96,107.7,107.1,0.6,92.3,0.28,0.316,0.535,0.491,12.1,24.8,0.506,13.6,77.5
"1026",FALSE,"2016-17",2017,"https://www.basketball-reference.com/leagues/NBA_2017.html","Miami Heat",FALSE,41,41,44,38,1.06,0.177,0.22,"AmericanAirlines Arena",805400,19644,"MIA","https://www.basketball-reference.com/teams/MIA/2017.html",1610612748,"https://stats.nba.com/media/img/teams/logos/MIA_logo.svg",26.5,-0.29,0.77,107.8,106.7,1.1,95.2,0.251,0.314,0.541,0.512,12.4,24.2,0.496,12.6,76.4
"1027",FALSE,"2016-17",2017,"https://www.basketball-reference.com/leagues/NBA_2017.html","Denver Nuggets",FALSE,40,42,42,40,0.51,0.214,0.194,"Pepsi Center",605585,14672,"DEN","https://www.basketball-reference.com/teams/DEN/2017.html",1610610027,"https://stats.nba.com/media/img/teams/logos/NBA_logo.svg",25.2,0.19,0.7,113.2,112.7,0.5,98.3,0.276,0.329,0.568,0.53,13.2,27.3,0.532,10.9,78.7
"1028",FALSE,"2016-17",2017,"https://www.basketball-reference.com/leagues/NBA_2017.html","Chicago Bulls",TRUE,41,41,42,40,0.43,0.206,0.169,"United Center",888882,21680,"CHI","https://www.basketball-reference.com/teams/CHI/2017.html",1610612741,"https://stats.nba.com/media/img/teams/logos/CHI_logo.svg",26.9,-0.39,0.03,107.4,107,0.4,95.3,0.259,0.256,0.53,0.487,12.3,27,0.507,12.4,76.8
"1029",FALSE,"2016-17",2017,"https://www.basketball-reference.com/leagues/NBA_2017.html","Charlotte Hornets",FALSE,36,46,42,40,0.2,0.227,0.164,"Spectrum Center",710643,17333,"CHO","https://www.basketball-reference.com/teams/CHO/2017.html",1610612766,"https://stats.nba.com/media/img/teams/logos/CHA_logo.svg",26.5,-0.26,-0.07,108.8,108.6,0.2,95.7,0.279,0.335,0.547,0.501,10.7,19.9,0.523,12.1,79.6
"1030",FALSE,"2016-17",2017,"https://www.basketball-reference.com/leagues/NBA_2017.html","Portland Trail Blazers",TRUE,41,41,40,42,-0.52,0.214,0.241,"Moda Center",792029,19318,"POR","https://www.basketball-reference.com/teams/POR/2017.html",1610612757,"https://stats.nba.com/media/img/teams/logos/POR_logo.svg",24.8,0.3,-0.23,110.3,110.8,-0.5,96.7,0.275,0.322,0.559,0.52,12.5,23,0.508,11.6,76.8
"1031",FALSE,"2016-17",2017,"https://www.basketball-reference.com/leagues/NBA_2017.html","Milwaukee Bucks",TRUE,42,40,40,42,-0.18,0.21,0.215,"BMO Harris Bradley Center",648952,15828,"MIL","https://www.basketball-reference.com/teams/MIL/2017.html",1610612749,"https://stats.nba.com/media/img/teams/logos/MIL_logo.svg",25.6,-0.26,-0.45,109.1,109.3,-0.2,94.5,0.274,0.29,0.565,0.527,13.2,21.5,0.518,13.6,75.4
"1032",FALSE,"2016-17",2017,"https://www.basketball-reference.com/leagues/NBA_2017.html","Indiana Pacers",TRUE,42,40,40,42,-0.22,0.212,0.225,"Bankers Life Fieldhouse",684578,16697,"IND","https://www.basketball-reference.com/teams/IND/2017.html",1610612754,"https://stats.nba.com/media/img/teams/logos/IND_logo.svg",27,-0.42,-0.64,108.6,108.8,-0.2,95.9,0.261,0.272,0.558,0.516,12.8,21.2,0.512,13.6,75.5
"1033",FALSE,"2016-17",2017,"https://www.basketball-reference.com/leagues/NBA_2017.html","Minnesota Timberwolves",FALSE,31,51,38,44,-1.11,0.229,0.212,"Target Center",607203,14810,"MIN","https://www.basketball-reference.com/teams/MIN/2017.html",1610612750,"https://stats.nba.com/media/img/teams/logos/MIN_logo.svg",24,0.47,-0.64,110.8,112,-1.2,94.6,0.287,0.249,0.555,0.511,12.9,27.2,0.535,13.2,75.9
"1034",FALSE,"2016-17",2017,"https://www.basketball-reference.com/leagues/NBA_2017.html","Atlanta Hawks",TRUE,43,39,39,43,-0.85,0.215,0.179,"Philips Arena",654306,15959,"ATL","https://www.basketball-reference.com/teams/ATL/2017.html",1610612737,"https://stats.nba.com/media/img/teams/logos/ATL_logo.svg",27.9,-0.38,-1.23,104.9,105.7,-0.8,97.4,0.295,0.309,0.541,0.504,14.2,23.6,0.507,13.8,76.1
"1035",FALSE,"2016-17",2017,"https://www.basketball-reference.com/leagues/NBA_2017.html","Detroit Pistons",FALSE,37,45,38,44,-1.12,0.157,0.197,"The Palace of Auburn Hills",655141,15979,"DET","https://www.basketball-reference.com/teams/DET/2017.html",1610612765,"https://stats.nba.com/media/img/teams/logos/DET_logo.svg",25.4,-0.17,-1.29,106,107.1,-1.1,95,0.218,0.263,0.521,0.492,10.9,24.1,0.516,12.1,81.2
"1036",FALSE,"2016-17",2017,"https://www.basketball-reference.com/leagues/NBA_2017.html","New Orleans Pelicans",FALSE,34,48,35,47,-2.1,0.192,0.177,"Smoothie King Center",663099,16173,"NOP","https://www.basketball-reference.com/teams/NOP/2017.html",1610612740,"https://stats.nba.com/media/img/teams/logos/NOP_logo.svg",25.7,0.41,-1.69,105.2,107.4,-2.2,98,0.256,0.308,0.539,0.504,11.7,18.5,0.509,12.4,76.8
"1037",FALSE,"2016-17",2017,"https://www.basketball-reference.com/leagues/NBA_2017.html","Dallas Mavericks",FALSE,33,49,33,49,-2.93,0.18,0.218,"American Airlines Center",811366,19789,"DAL","https://www.basketball-reference.com/teams/DAL/2017.html",1610612742,"https://stats.nba.com/media/img/teams/logos/DAL_logo.svg",27.6,0.4,-2.53,105.6,108.8,-3.2,92.2,0.225,0.366,0.541,0.505,11.6,18.1,0.529,14.4,77.6
"1038",FALSE,"2016-17",2017,"https://www.basketball-reference.com/leagues/NBA_2017.html","Sacramento Kings",FALSE,32,50,31,51,-3.88,0.22,0.227,"Golden 1 Center",721928,17608,"SAC","https://www.basketball-reference.com/teams/SAC/2017.html",1610612758,"https://stats.nba.com/media/img/teams/logos/SAC_logo.svg",27.9,0.58,-3.29,107.3,111.3,-4,94.9,0.284,0.291,0.556,0.516,13.7,21,0.528,12.9,76.3
"1039",FALSE,"2016-17",2017,"https://www.basketball-reference.com/leagues/NBA_2017.html","New York Knicks",FALSE,31,51,31,51,-3.67,0.188,0.214,"Madison Square Garden (IV)",810741,19774,"NYK","https://www.basketball-reference.com/teams/NYK/2017.html",1610612752,"https://stats.nba.com/media/img/teams/logos/NYK_logo.svg",27.3,-0.2,-3.87,107.7,111.5,-3.8,96,0.239,0.279,0.534,0.496,12.4,26.6,0.511,11.7,74.1
"1040",FALSE,"2016-17",2017,"https://www.basketball-reference.com/leagues/NBA_2017.html","Phoenix Suns",FALSE,24,58,27,55,-5.63,0.231,0.264,"Talking Stick Resort Arena",708639,17134,"PHO","https://www.basketball-reference.com/teams/PHO/2017.html",1610612756,"https://stats.nba.com/media/img/teams/logos/PHX_logo.svg",25,0.49,-5.14,106.6,112.2,-5.6,100.3,0.297,0.255,0.538,0.493,13.4,26,0.525,13.1,76.4
"1041",FALSE,"2016-17",2017,"https://www.basketball-reference.com/leagues/NBA_2017.html","Philadelphia 76ers",FALSE,28,54,26,56,-5.7,0.199,0.234,"Wells Fargo Center",710557,17331,"PHI","https://www.basketball-reference.com/teams/PHI/2017.html",1610612755,"https://stats.nba.com/media/img/teams/logos/PHI_logo.svg",24.6,-0.14,-5.83,103.2,108.9,-5.7,98.5,0.258,0.349,0.539,0.501,14.9,22.4,0.512,13.5,75.3
"1042",FALSE,"2016-17",2017,"https://www.basketball-reference.com/leagues/NBA_2017.html","Los Angeles Lakers",FALSE,26,56,24,58,-6.88,0.195,0.213,"STAPLES Center",776917,18949,"LAL","https://www.basketball-reference.com/teams/LAL/2017.html",1610612747,"https://stats.nba.com/media/img/teams/logos/LAL_logo.svg",25.1,0.58,-6.29,106,113,-7,98.5,0.259,0.295,0.537,0.501,13.5,25,0.542,13,75.8
"1043",FALSE,"2016-17",2017,"https://www.basketball-reference.com/leagues/NBA_2017.html","Orlando Magic",FALSE,29,53,24,58,-6.57,0.184,0.201,"Amway Center",727875,17753,"ORL","https://www.basketball-reference.com/teams/ORL/2017.html",1610612753,"https://stats.nba.com/media/img/teams/logos/ORL_logo.svg",25.3,-0.04,-6.61,103.7,110.5,-6.8,96.8,0.246,0.3,0.524,0.489,12.1,21.6,0.523,11.9,77.4
"1044",FALSE,"2016-17",2017,"https://www.basketball-reference.com/leagues/NBA_2017.html","Brooklyn Nets",FALSE,20,62,24,58,-6.73,0.228,0.212,"Barclays Center",632608,15429,"BRK","https://www.basketball-reference.com/teams/BRK/2017.html",1610612751,"https://stats.nba.com/media/img/teams/logos/BKN_logo.svg",26,-0.01,-6.74,104.1,110.7,-6.6,101.3,0.289,0.371,0.551,0.507,14.7,19.6,0.513,11.6,76.1
"1045",FALSE,"2017-18",2018,"https://www.basketball-reference.com/leagues/NBA_2018.html","Houston Rockets",TRUE,65,17,61,21,8.48,0.233,0.171,"Toyota Center",732722,17871,"HOU","https://www.basketball-reference.com/teams/HOU/2018.html",1610612745,"https://stats.nba.com/media/img/teams/logos/HOU_logo.svg",29.8,-0.27,8.21,114.7,106.1,8.6,97.6,0.298,0.502,0.59,0.551,12.7,21.3,0.521,13.4,79.9
"1046",FALSE,"2017-18",2018,"https://www.basketball-reference.com/leagues/NBA_2018.html","Toronto Raptors",TRUE,59,23,60,22,7.78,0.198,0.212,"Air Canada Centre",813431,19840,"TOR","https://www.basketball-reference.com/teams/TOR/2018.html",1610612761,"https://stats.nba.com/media/img/teams/logos/TOR_logo.svg",25.8,-0.49,7.29,113.8,105.9,7.9,97.4,0.25,0.377,0.575,0.539,12.1,23,0.501,13,77.7
"1047",FALSE,"2017-18",2018,"https://www.basketball-reference.com/leagues/NBA_2018.html","Golden State Warriors",TRUE,58,24,56,26,5.98,0.195,0.186,"Oracle Arena",803436,19596,"GSW","https://www.basketball-reference.com/teams/GSW/2018.html",1610612744,"https://stats.nba.com/media/img/teams/logos/GSW_logo.svg",28.8,-0.19,5.79,113.6,107.6,6,99.6,0.239,0.339,0.603,0.569,14.1,21,0.504,12.6,76.3
"1048",FALSE,"2017-18",2018,"https://www.basketball-reference.com/leagues/NBA_2018.html","Utah Jazz",TRUE,48,34,53,29,4.3,0.202,0.19,"Vivint Smart Home Arena",734806,17922,"UTA","https://www.basketball-reference.com/teams/UTA/2018.html",1610612762,"https://stats.nba.com/media/img/teams/logos/UTA_logo.svg",26.7,0.17,4.47,108.4,103.9,4.5,95.7,0.26,0.357,0.564,0.527,13.7,21.5,0.506,14,79.8
"1049",FALSE,"2017-18",2018,"https://www.basketball-reference.com/leagues/NBA_2018.html","Philadelphia 76ers",TRUE,52,30,53,29,4.5,0.198,0.218,"Wells Fargo Center",833503,20361,"PHI","https://www.basketball-reference.com/teams/PHI/2018.html",1610612755,"https://stats.nba.com/media/img/teams/logos/PHI_logo.svg",25.8,-0.2,4.3,109.5,105,4.5,99.8,0.263,0.344,0.568,0.535,14.6,25.3,0.492,12.6,78.6
"1050",FALSE,"2017-18",2018,"https://www.basketball-reference.com/leagues/NBA_2018.html","Oklahoma City Thunder",TRUE,48,34,50,32,3.41,0.197,0.193,"Chesapeake Energy Arena",746322,18203,"OKC","https://www.basketball-reference.com/teams/OKC/2018.html",1610612760,"https://stats.nba.com/media/img/teams/logos/OKC_logo.svg",27.3,0,3.42,110.7,107.2,3.5,96.7,0.275,0.345,0.546,0.514,12.4,27.7,0.525,14.7,77.4
"1051",FALSE,"2017-18",2018,"https://www.basketball-reference.com/leagues/NBA_2018.html","Boston Celtics",TRUE,55,27,51,31,3.59,0.188,0.191,"TD Garden",763584,18624,"BOS","https://www.basketball-reference.com/teams/BOS/2018.html",1610612738,"https://stats.nba.com/media/img/teams/logos/BOS_logo.svg",24.7,-0.35,3.23,107.6,103.9,3.7,96,0.243,0.357,0.552,0.518,13,21.5,0.495,13,78.4
"1052",FALSE,"2017-18",2018,"https://www.basketball-reference.com/leagues/NBA_2018.html","San Antonio Spurs",TRUE,47,35,49,33,2.89,0.189,0.17,"AT&T Center",754562,18404,"SAS","https://www.basketball-reference.com/teams/SAS/2018.html",1610612759,"https://stats.nba.com/media/img/teams/logos/SAS_logo.svg",29.3,0,2.89,107.9,104.8,3.1,95,0.245,0.282,0.543,0.507,12.2,23.7,0.507,13.2,78.6
"1053",FALSE,"2017-18",2018,"https://www.basketball-reference.com/leagues/NBA_2018.html","Portland Trail Blazers",TRUE,49,33,48,34,2.6,0.192,0.193,"Moda Center",795750,19409,"POR","https://www.basketball-reference.com/teams/POR/2018.html",1610612757,"https://stats.nba.com/media/img/teams/logos/POR_logo.svg",25.6,0,2.6,109.1,106.4,2.7,96.5,0.24,0.324,0.549,0.511,12.3,23.3,0.503,11.7,79.1
"1054",FALSE,"2017-18",2018,"https://www.basketball-reference.com/leagues/NBA_2018.html","Minnesota Timberwolves",TRUE,47,35,47,35,2.23,0.225,0.189,"Target Center",699308,17056,"MIN","https://www.basketball-reference.com/teams/MIN/2018.html",1610612750,"https://stats.nba.com/media/img/teams/logos/MIN_logo.svg",27.1,0.12,2.35,113.4,111.1,2.3,96,0.28,0.261,0.566,0.523,11.4,24.4,0.539,13.9,76.4
"1055",FALSE,"2017-18",2018,"https://www.basketball-reference.com/leagues/NBA_2018.html","Denver Nuggets",FALSE,46,36,45,37,1.48,0.198,0.173,"Pepsi Center",702796,17141,"DEN","https://www.basketball-reference.com/teams/DEN/2018.html",1610610027,"https://stats.nba.com/media/img/teams/logos/NBA_logo.svg",25.1,0.09,1.57,112.5,111,1.5,96.8,0.258,0.357,0.57,0.536,13.4,25.7,0.539,12.6,77.5
"1056",FALSE,"2017-18",2018,"https://www.basketball-reference.com/leagues/NBA_2018.html","New Orleans Pelicans",TRUE,48,34,44,38,1.3,0.183,0.175,"Smoothie King Center",673920,16437,"NOP","https://www.basketball-reference.com/teams/NOP/2018.html",1610612740,"https://stats.nba.com/media/img/teams/logos/NOP_logo.svg",27.6,0.18,1.48,109.6,108.3,1.3,100.5,0.237,0.319,0.573,0.541,13.3,20,0.513,12.5,76.7
"1057",FALSE,"2017-18",2018,"https://www.basketball-reference.com/leagues/NBA_2018.html","Indiana Pacers",TRUE,48,34,45,37,1.38,0.173,0.174,"Bankers Life Fieldhouse",658119,16052,"IND","https://www.basketball-reference.com/teams/IND/2018.html",1610612754,"https://stats.nba.com/media/img/teams/logos/IND_logo.svg",26.2,-0.2,1.18,109.5,108.1,1.4,96,0.222,0.284,0.557,0.525,12.3,22.7,0.527,14.2,76.2
"1058",FALSE,"2017-18",2018,"https://www.basketball-reference.com/leagues/NBA_2018.html","Cleveland Cavaliers",TRUE,50,32,43,39,0.94,0.214,0.166,"Quicken Loans Arena",843042,20562,"CLE","https://www.basketball-reference.com/teams/CLE/2018.html",1610612739,"https://stats.nba.com/media/img/teams/logos/CLE_logo.svg",30.6,-0.35,0.59,112.9,111.9,1,98,0.275,0.379,0.584,0.547,12.6,20.1,0.54,12.2,77.3
"1059",FALSE,"2017-18",2018,"https://www.basketball-reference.com/leagues/NBA_2018.html","Washington Wizards",TRUE,43,39,43,39,0.59,0.196,0.212,"Capital One Arena",739302,18032,"WAS","https://www.basketball-reference.com/teams/WAS/2018.html",1610612764,"https://stats.nba.com/media/img/teams/logos/WAS_logo.svg",26.9,-0.06,0.53,109.3,108.7,0.6,96.6,0.254,0.31,0.56,0.525,13.3,23.5,0.522,13.6,77.1
"1060",FALSE,"2017-18",2018,"https://www.basketball-reference.com/leagues/NBA_2018.html","Los Angeles Clippers",FALSE,42,40,41,41,0.04,0.222,0.203,"STAPLES Center",697812,17020,"LAC","https://www.basketball-reference.com/teams/LAC/2018.html",1610612746,"https://stats.nba.com/media/img/teams/logos/LAC_logo.svg",27,0.11,0.15,110.3,110.2,0.1,98.7,0.299,0.314,0.564,0.527,13.2,23.5,0.52,12.6,76.1
"1061",FALSE,"2017-18",2018,"https://www.basketball-reference.com/leagues/NBA_2018.html","Miami Heat",TRUE,44,38,42,40,0.48,0.173,0.215,"AmericanAirlines Arena",804850,19630,"MIA","https://www.basketball-reference.com/teams/MIA/2018.html",1610612748,"https://stats.nba.com/media/img/teams/logos/MIA_logo.svg",26.5,-0.33,0.15,106.8,106.3,0.5,95.6,0.229,0.358,0.551,0.52,13.3,21.5,0.507,13.1,79
"1062",FALSE,"2017-18",2018,"https://www.basketball-reference.com/leagues/NBA_2018.html","Charlotte Hornets",FALSE,36,46,42,40,0.26,0.233,0.165,"Spectrum Center",671404,16376,"CHO","https://www.basketball-reference.com/teams/CHO/2018.html",1610612766,"https://stats.nba.com/media/img/teams/logos/CHA_logo.svg",26.6,-0.19,0.07,109.4,109.1,0.3,98.4,0.312,0.314,0.549,0.508,11.4,22.2,0.532,12.4,80.7
"1063",FALSE,"2017-18",2018,"https://www.basketball-reference.com/leagues/NBA_2018.html","Detroit Pistons",FALSE,39,43,41,41,-0.15,0.169,0.172,"Little Caesars Arena",713945,17413,"DET","https://www.basketball-reference.com/teams/DET/2018.html",1610612765,"https://stats.nba.com/media/img/teams/logos/DET_logo.svg",25.9,-0.11,-0.26,107.2,107.3,-0.1,96.2,0.227,0.333,0.543,0.512,12.3,22.7,0.524,13.7,78.5
"1064",FALSE,"2017-18",2018,"https://www.basketball-reference.com/leagues/NBA_2018.html","Milwaukee Bucks",TRUE,44,38,40,42,-0.3,0.22,0.22,"BMO Harris Bradley Center",685303,16856,"MIL","https://www.basketball-reference.com/teams/MIL/2018.html",1610612749,"https://stats.nba.com/media/img/teams/logos/MIL_logo.svg",25.9,-0.15,-0.45,109.8,110.1,-0.3,96.2,0.281,0.297,0.571,0.531,12.9,20.4,0.528,14.2,75.9
"1065",FALSE,"2017-18",2018,"https://www.basketball-reference.com/leagues/NBA_2018.html","Los Angeles Lakers",FALSE,35,47,37,45,-1.55,0.188,0.19,"STAPLES Center",776327,18935,"LAL","https://www.basketball-reference.com/teams/LAL/2018.html",1610612747,"https://stats.nba.com/media/img/teams/logos/LAL_logo.svg",23.7,0.11,-1.44,106.5,108,-1.5,100.3,0.264,0.329,0.548,0.517,13.8,23.6,0.514,12.5,77.7
"1066",FALSE,"2017-18",2018,"https://www.basketball-reference.com/leagues/NBA_2018.html","Dallas Mavericks",FALSE,24,58,33,49,-3.04,0.166,0.193,"American Airlines Center",811453,19792,"DAL","https://www.basketball-reference.com/teams/DAL/2018.html",1610612742,"https://stats.nba.com/media/img/teams/logos/DAL_logo.svg",27.7,0.34,-2.7,106.3,109.5,-3.2,95.6,0.217,0.382,0.544,0.513,11.6,18,0.532,12.9,78.9
"1067",FALSE,"2017-18",2018,"https://www.basketball-reference.com/leagues/NBA_2018.html","New York Knicks",FALSE,29,53,32,50,-3.56,0.17,0.208,"Madison Square Garden (IV)",792608,19332,"NYK","https://www.basketball-reference.com/teams/NYK/2018.html",1610612752,"https://stats.nba.com/media/img/teams/logos/NYK_logo.svg",26.3,0.03,-3.53,107.1,110.7,-3.6,96.8,0.216,0.266,0.544,0.51,13.3,24.1,0.522,12.2,76.7
"1068",FALSE,"2017-18",2018,"https://www.basketball-reference.com/leagues/NBA_2018.html","Brooklyn Nets",FALSE,28,54,31,51,-3.74,0.201,0.201,"Barclays Center",640010,15376,"BRK","https://www.basketball-reference.com/teams/BRK/2018.html",1610612751,"https://stats.nba.com/media/img/teams/logos/BKN_logo.svg",25.1,0.07,-3.67,106.9,110.6,-3.7,98.9,0.26,0.411,0.551,0.514,13.6,21,0.517,11,77
"1069",FALSE,"2017-18",2018,"https://www.basketball-reference.com/leagues/NBA_2018.html","Orlando Magic",FALSE,25,57,28,54,-4.82,0.18,0.187,"Amway Center",734531,17915,"ORL","https://www.basketball-reference.com/teams/ORL/2018.html",1610612753,"https://stats.nba.com/media/img/teams/logos/ORL_logo.svg",25.6,-0.1,-4.92,105.2,110.1,-4.9,98.1,0.238,0.342,0.545,0.512,13.3,20,0.525,12.8,75.6
"1070",FALSE,"2017-18",2018,"https://www.basketball-reference.com/leagues/NBA_2018.html","Atlanta Hawks",FALSE,24,58,27,55,-5.45,0.185,0.183,"Philips Arena",590769,14409,"ATL","https://www.basketball-reference.com/teams/ATL/2018.html",1610612737,"https://stats.nba.com/media/img/teams/logos/ATL_logo.svg",25.4,0.15,-5.3,105,110.6,-5.6,98.3,0.236,0.363,0.547,0.512,14.1,21.1,0.536,13.6,76.2
"1071",FALSE,"2017-18",2018,"https://www.basketball-reference.com/leagues/NBA_2018.html","Memphis Grizzlies",FALSE,22,60,25,57,-6.21,0.201,0.256,"FedEx Forum",653863,15948,"MEM","https://www.basketball-reference.com/teams/MEM/2018.html",1610612763,"https://stats.nba.com/media/img/teams/logos/MEM_logo.svg",26,0.39,-5.81,104.5,111,-6.5,94.9,0.255,0.317,0.539,0.5,14,22.4,0.529,13.8,76.5
"1072",FALSE,"2017-18",2018,"https://www.basketball-reference.com/leagues/NBA_2018.html","Sacramento Kings",FALSE,27,55,23,59,-6.99,0.143,0.199,"Golden 1 Center",714680,17431,"SAC","https://www.basketball-reference.com/teams/SAC/2018.html",1610612758,"https://stats.nba.com/media/img/teams/logos/SAC_logo.svg",26.4,0.39,-6.6,103.7,111.1,-7.4,94.9,0.194,0.278,0.529,0.502,12.8,21.5,0.542,13.5,77.6
"1073",FALSE,"2017-18",2018,"https://www.basketball-reference.com/leagues/NBA_2018.html","Chicago Bulls",FALSE,27,55,23,59,-7.04,0.164,0.184,"United Center",851824,20776,"CHI","https://www.basketball-reference.com/teams/CHI/2018.html",1610612741,"https://stats.nba.com/media/img/teams/logos/CHI_logo.svg",24.4,0.2,-6.84,103.8,110.9,-7.1,98.3,0.216,0.35,0.529,0.497,12.6,20.6,0.542,12.4,80.6
"1074",FALSE,"2017-18",2018,"https://www.basketball-reference.com/leagues/NBA_2018.html","Phoenix Suns",FALSE,21,61,19,63,-9.37,0.203,0.212,"Talking Stick Resort Arena",690576,16843,"PHO","https://www.basketball-reference.com/teams/PHO/2018.html",1610612756,"https://stats.nba.com/media/img/teams/logos/PHX_logo.svg",23.7,0.57,-8.8,103.5,112.8,-9.3,100.3,0.275,0.32,0.532,0.495,13.9,22.5,0.533,11.9,76.5
"1075",FALSE,"2018-19",2019,"https://www.basketball-reference.com/leagues/NBA_2019.html","Milwaukee Bucks",TRUE,60,22,61,21,8.87,0.197,0.162,"Fiserv Forum",721692,17602,"MIL","https://www.basketball-reference.com/teams/MIL/2019.html",1610612749,"https://stats.nba.com/media/img/teams/logos/MIL_logo.svg",26.9,-0.82,8.04,113.8,105.2,8.6,103.3,0.255,0.419,0.583,0.55,12,20.8,0.503,11.5,80.3
"1076",FALSE,"2018-19",2019,"https://www.basketball-reference.com/leagues/NBA_2019.html","Golden State Warriors",TRUE,57,25,56,26,6.46,0.182,0.205,"Oracle Arena",803436,19596,"GSW","https://www.basketball-reference.com/teams/GSW/2019.html",1610612744,"https://stats.nba.com/media/img/teams/logos/GSW_logo.svg",28.4,-0.04,6.42,115.9,109.5,6.4,100.9,0.227,0.384,0.596,0.565,12.6,22.5,0.508,11.7,77.1
"1077",FALSE,"2018-19",2019,"https://www.basketball-reference.com/leagues/NBA_2019.html","Toronto Raptors",TRUE,58,24,56,26,6.09,0.198,0.19,"Scotiabank Arena",812822,19825,"TOR","https://www.basketball-reference.com/teams/TOR/2019.html",1610612761,"https://stats.nba.com/media/img/teams/logos/TOR_logo.svg",27.3,-0.6,5.49,113.1,107.1,6,100.2,0.247,0.379,0.579,0.543,12.4,21.9,0.509,13.1,77.1
"1078",FALSE,"2018-19",2019,"https://www.basketball-reference.com/leagues/NBA_2019.html","Utah Jazz",TRUE,50,32,54,28,5.26,0.217,0.189,"Vivint Smart Home Arena",750546,18306,"UTA","https://www.basketball-reference.com/teams/UTA/2019.html",1610612762,"https://stats.nba.com/media/img/teams/logos/UTA_logo.svg",27.3,0.03,5.28,110.9,105.7,5.2,100.3,0.295,0.394,0.572,0.538,13.4,22.9,0.507,12.4,80.3
"1079",FALSE,"2018-19",2019,"https://www.basketball-reference.com/leagues/NBA_2019.html","Houston Rockets",TRUE,53,29,53,29,4.77,0.221,0.21,"Toyota Center",740392,18058,"HOU","https://www.basketball-reference.com/teams/HOU/2019.html",1610612745,"https://stats.nba.com/media/img/teams/logos/HOU_logo.svg",29.2,0.19,4.96,115.5,110.7,4.8,97.9,0.279,0.519,0.581,0.542,12,22.8,0.525,13.4,74.4
"1080",FALSE,"2018-19",2019,"https://www.basketball-reference.com/leagues/NBA_2019.html","Portland Trail Blazers",TRUE,53,29,51,31,4.2,0.21,0.195,"Moda Center",799345,19496,"POR","https://www.basketball-reference.com/teams/POR/2019.html",1610612757,"https://stats.nba.com/media/img/teams/logos/POR_logo.svg",26.2,0.24,4.43,114.7,110.5,4.2,99.1,0.258,0.339,0.568,0.528,12.1,26.6,0.516,11,77.9
